89.28,95.33,108.03,114.68,135.81,150.88,166.76,183.42,200.88,200.88,200.88,209.91,209.91,192.05,183.42,192.05,209.91,238.18,238.18,200.88,183.42,174.99,183.42,158.72,166.76,174.99,192.05,200.88,200.88,219.13,238.18,238.18,228.56,238.18,219.13,219.13,219.13,219.13,228.56,228.56,238.18,258.02,278.65,278.65,311.09,311.09,322.3,345.32,369.12,406.32,445.31,486.08,445.31,445.31,445.31,445.31,432.12,472.29,458.7,472.29,458.7,445.31,419.12,357.12,311.09,322.3,311.09,278.65,289.27,345.32,432.12,322.3,248.0,219.13,192.05,183.42,209.91,228.56,258.02,300.08,458.7,458.7,228.56,183.42,174.99,200.88,166.76,101.58,83.43,101.58,114.68,121.52,135.81,135.81,200.88,268.24,369.12,200.88,89.28,62.0
89.28,89.28,101.58,128.56,150.88,150.88,174.99,192.05,200.88,192.05,183.42,183.42,174.99,174.99,183.42,200.88,219.13,228.56,228.56,209.91,192.05,166.76,174.99,158.72,158.72,166.76,183.42,192.05,200.88,219.13,228.56,219.13,209.91,219.13,209.91,209.91,209.91,219.13,238.18,238.18,228.56,248.0,268.24,289.27,300.08,311.09,322.3,333.71,357.12,406.32,486.08,486.08,514.25,500.07,472.29,445.31,445.31,486.08,472.29,543.22,543.22,445.31,393.73,345.32,333.71,322.3,278.65,268.24,278.65,333.71,393.73,406.32,311.09,228.56,209.91,192.05,200.88,209.91,238.18,322.3,445.31,357.12,258.02,192.05,166.76,166.76,192.05,114.68,89.28,114.68,135.81,150.88,200.88,135.81,166.76,248.0,322.3,381.33,183.42,121.52
89.28,95.33,101.58,121.52,143.25,166.76,183.42,200.88,209.91,200.88,183.42,166.76,158.72,166.76,192.05,209.91,209.91,200.88,192.05,183.42,183.42,174.99,158.72,150.88,166.76,174.99,174.99,183.42,200.88,219.13,209.91,200.88,200.88,200.88,200.88,209.91,219.13,228.56,228.56,248.0,238.18,248.0,258.02,268.24,278.65,289.27,300.08,322.3,357.12,406.32,472.29,486.08,514.25,543.22,514.25,486.08,472.29,486.08,500.07,514.25,486.08,432.12,419.12,381.33,311.09,300.08,289.27,333.71,311.09,311.09,322.3,369.12,322.3,248.0,228.56,219.13,200.88,219.13,248.0,322.3,406.32,289.27,200.88,174.99,158.72,143.25,150.88,143.25,89.28,114.68,143.25,183.42,219.13,166.76,158.72,258.02,381.33,393.73,500.07,419.12
89.28,101.58,108.03,121.52,143.25,158.72,166.76,183.42,200.88,192.05,174.99,158.72,158.72,174.99,183.42,200.88,209.91,200.88,192.05,200.88,183.42,166.76,150.88,166.76,166.76,174.99,192.05,192.05,209.91,209.91,192.05,192.05,200.88,209.91,219.13,219.13,228.56,238.18,238.18,248.0,248.0,248.0,258.02,268.24,278.65,278.65,300.08,322.3,357.12,393.73,445.31,500.07,572.98,514.25,572.98,528.64,528.64,528.64,500.07,486.08,445.31,406.32,369.12,345.32,333.71,357.12,345.32,381.33,357.12,333.71,311.09,369.12,322.3,268.24,238.18,219.13,200.88,228.56,258.02,322.3,381.33,289.27,200.88,183.42,150.88,135.81,128.56,135.81,89.28,101.58,121.52,158.72,258.02,200.88,166.76,183.42,248.0,333.71,419.12,716.72
95.33,101.58,121.52,135.81,135.81,143.25,158.72,166.76,174.99,166.76,158.72,166.76,174.99,183.42,192.05,192.05,200.88,200.88,192.05,192.05,200.88,183.42,150.88,192.05,209.91,183.42,192.05,200.88,209.91,200.88,192.05,192.05,209.91,219.13,219.13,228.56,238.18,248.0,248.0,258.02,258.02,248.0,268.24,278.65,278.65,289.27,300.08,311.09,333.71,381.33,445.31,458.7,486.08,486.08,500.07,543.22,558.0,486.08,445.31,419.12,393.73,369.12,357.12,345.32,357.12,393.73,393.73,393.73,369.12,381.33,369.12,406.32,381.33,278.65,238.18,219.13,209.91,238.18,268.24,300.08,345.32,289.27,192.05,166.76,150.88,128.56,114.68,114.68,95.33,114.68,135.81,158.72,219.13,311.09,219.13,200.88,248.0,333.71,393.73,650.85
108.03,121.52,135.81,143.25,150.88,143.25,150.88,143.25,143.25,150.88,174.99,192.05,192.05,183.42,192.05,200.88,200.88,183.42,174.99,192.05,166.76,150.88,158.72,192.05,238.18,209.91,209.91,209.91,192.05,192.05,183.42,192.05,200.88,228.56,238.18,238.18,258.02,278.65,268.24,278.65,258.02,258.02,258.02,278.65,289.27,300.08,300.08,311.09,333.71,345.32,369.12,393.73,419.12,458.7,472.29,500.07,588.16,588.16,572.98,419.12,381.33,393.73,369.12,357.12,381.33,393.73,445.31,500.07,432.12,603.53,543.22,588.16,393.73,289.27,258.02,238.18,209.91,238.18,278.65,300.08,381.33,268.24,183.42,150.88,128.56,135.81,128.56,114.68,128.56,114.68,135.81,192.05,228.56,345.32,268.24,268.24,268.24,300.08,393.73,472.29
114.68,135.81,135.81,135.81,135.81,135.81,128.56,143.25,150.88,166.76,183.42,219.13,219.13,192.05,192.05,200.88,192.05,183.42,174.99,166.76,158.72,150.88,166.76,200.88,228.56,268.24,258.02,200.88,183.42,183.42,183.42,200.88,219.13,228.56,248.0,258.02,311.09,322.3,289.27,289.27,268.24,268.24,258.02,278.65,300.08,311.09,333.71,333.71,345.32,345.32,357.12,381.33,419.12,472.29,486.08,528.64,558.0,588.16,619.11,572.98,432.12,419.12,406.32,419.12,406.32,458.7,528.64,716.72,699.96,750.85,650.85,543.22,445.31,311.09,248.0,258.02,258.02,228.56,268.24,357.12,445.31,268.24,192.05,158.72,158.72,166.76,150.88,128.56,158.72,121.52,143.25,183.42,248.0,357.12,357.12,345.32,393.73,393.73,458.7,472.29
114.68,121.52,128.56,135.81,121.52,121.52,128.56,150.88,166.76,192.05,219.13,219.13,200.88,183.42,183.42,183.42,183.42,174.99,166.76,158.72,143.25,150.88,166.76,219.13,268.24,278.65,268.24,200.88,183.42,183.42,200.88,228.56,278.65,258.02,268.24,289.27,393.73,393.73,322.3,300.08,278.65,289.27,278.65,278.65,278.65,311.09,333.71,357.12,419.12,369.12,393.73,381.33,432.12,486.08,514.25,500.07,572.98,588.16,572.98,572.98,528.64,514.25,472.29,543.22,445.31,514.25,667.02,876.53,933.37,803.52,619.11,558.0,543.22,333.71,311.09,300.08,300.08,238.18,268.24,381.33,393.73,200.88,166.76,183.42,219.13,219.13,183.42,158.72,158.72,143.25,143.25,183.42,228.56,333.71,381.33,369.12,393.73,381.33,393.73,445.31
108.03,121.52,128.56,121.52,108.03,121.52,135.81,143.25,166.76,183.42,209.91,219.13,183.42,174.99,166.76,183.42,192.05,183.42,166.76,143.25,135.81,150.88,174.99,209.91,228.56,238.18,219.13,183.42,174.99,183.42,209.91,248.0,300.08,333.71,322.3,333.71,393.73,393.73,357.12,322.3,300.08,300.08,289.27,300.08,300.08,311.09,322.3,381.33,406.32,393.73,406.32,406.32,406.32,419.12,458.7,514.25,528.64,543.22,572.98,572.98,528.64,528.64,543.22,634.88,603.53,683.39,768.21,803.52,876.53,895.28,895.28,839.63,603.53,381.33,345.32,311.09,311.09,278.65,278.65,472.29,432.12,228.56,200.88,238.18,345.32,333.71,278.65,192.05,174.99,174.99,150.88,166.76,209.91,289.27,345.32,393.73,381.33,345.32,357.12,458.7
114.68,128.56,114.68,101.58,108.03,121.52,128.56,143.25,158.72,174.99,200.88,219.13,192.05,158.72,183.42,183.42,174.99,166.76,150.88,135.81,135.81,143.25,166.76,200.88,200.88,219.13,183.42,166.76,174.99,183.42,200.88,248.0,311.09,345.32,322.3,345.32,369.12,369.12,381.33,333.71,333.71,333.71,300.08,311.09,300.08,322.3,333.71,369.12,406.32,406.32,432.12,432.12,419.12,432.12,445.31,486.08,543.22,558.0,572.98,603.53,558.0,572.98,572.98,619.11,619.11,699.96,750.85,768.21,839.63,803.52,895.28,1011.94,634.88,369.12,311.09,278.65,268.24,311.09,393.73,393.73,381.33,300.08,278.65,381.33,393.73,381.33,311.09,289.27,209.91,174.99,150.88,166.76,248.0,345.32,419.12,419.12,369.12,311.09,311.09,381.33
