150.88,150.88,150.88,150.88,150.88,143.25,158.72,158.72,174.99,200.88,192.05,166.76,174.99,219.13,192.05,183.42,143.25,121.52,128.56,128.56,135.81,135.81,150.88,174.99,192.05,228.56,248.0,238.18,228.56,228.56,258.02,278.65,278.65,268.24,278.65,258.02,228.56,209.91,219.13,238.18,228.56,209.91,228.56,238.18,219.13,200.88,192.05,200.88,200.88,200.88,200.88,209.91,209.91,219.13,219.13,238.18,300.08,406.32,419.12,345.32,345.32,381.33,432.12,445.31,381.33,311.09,278.65,268.24,278.65,311.09,393.73,345.32,322.3,369.12,432.12,381.33,300.08,268.24,248.0,248.0,268.24,258.02,268.24,258.02,278.65,268.24,200.88,174.99,143.25,135.81,158.72,135.81,114.68,101.58,95.33,95.33,158.72,158.72,114.68,128.56,128.56
143.25,143.25,143.25,143.25,143.25,143.25,158.72,174.99,200.88,200.88,166.76,150.88,166.76,192.05,183.42,158.72,128.56,121.52,121.52,135.81,143.25,150.88,158.72,192.05,209.91,238.18,248.0,258.02,238.18,228.56,258.02,258.02,258.02,278.65,258.02,238.18,228.56,209.91,209.91,228.56,228.56,209.91,219.13,219.13,200.88,192.05,200.88,219.13,219.13,219.13,219.13,219.13,219.13,228.56,228.56,238.18,289.27,406.32,432.12,345.32,345.32,381.33,445.31,432.12,369.12,311.09,311.09,289.27,278.65,289.27,311.09,381.33,357.12,369.12,406.32,322.3,289.27,248.0,238.18,228.56,228.56,238.18,238.18,228.56,238.18,219.13,183.42,158.72,143.25,128.56,121.52,121.52,108.03,128.56,135.81,89.28,121.52,268.24,158.72,77.77,48.01
135.81,135.81,135.81,135.81,143.25,150.88,158.72,174.99,192.05,183.42,150.88,135.81,135.81,143.25,150.88,135.81,121.52,114.68,121.52,135.81,143.25,150.88,166.76,200.88,228.56,228.56,228.56,258.02,238.18,219.13,238.18,238.18,268.24,268.24,238.18,228.56,228.56,209.91,200.88,209.91,209.91,219.13,209.91,209.91,192.05,200.88,200.88,219.13,228.56,219.13,228.56,248.0,238.18,238.18,238.18,248.0,278.65,381.33,406.32,345.32,333.71,369.12,432.12,432.12,357.12,322.3,322.3,311.09,289.27,289.27,300.08,333.71,381.33,381.33,381.33,322.3,278.65,278.65,248.0,219.13,209.91,238.18,219.13,200.88,219.13,219.13,192.05,183.42,166.76,135.81,121.52,121.52,121.52,158.72,192.05,95.33,95.33,183.42,258.02,89.28,57.14
121.52,128.56,128.56,143.25,150.88,158.72,150.88,150.88,174.99,166.76,158.72,135.81,128.56,135.81,135.81,121.52,114.68,114.68,135.81,166.76,166.76,174.99,183.42,209.91,219.13,209.91,219.13,248.0,258.02,228.56,228.56,238.18,258.02,278.65,258.02,228.56,209.91,219.13,200.88,200.88,200.88,200.88,209.91,219.13,192.05,192.05,200.88,209.91,228.56,238.18,228.56,248.0,248.0,248.0,248.0,248.0,289.27,369.12,381.33,333.71,322.3,357.12,419.12,445.31,393.73,333.71,333.71,311.09,311.09,311.09,322.3,345.32,381.33,406.32,393.73,322.3,300.08,300.08,268.24,238.18,219.13,200.88,200.88,183.42,192.05,209.91,209.91,166.76,150.88,128.56,121.52,128.56,128.56,143.25,158.72,150.88,89.28,150.88,209.91,183.42,62.0
114.68,121.52,128.56,135.81,150.88,158.72,143.25,143.25,158.72,150.88,143.25,128.56,114.68,121.52,128.56,108.03,108.03,121.52,150.88,158.72,183.42,192.05,209.91,228.56,219.13,200.88,209.91,238.18,258.02,228.56,219.13,228.56,238.18,248.0,238.18,219.13,209.91,209.91,219.13,200.88,200.88,209.91,192.05,183.42,183.42,209.91,209.91,219.13,238.18,248.0,228.56,238.18,248.0,258.02,268.24,258.02,289.27,369.12,419.12,357.12,322.3,345.32,393.73,445.31,393.73,333.71,345.32,322.3,322.3,322.3,322.3,357.12,445.31,500.07,458.7,345.32,322.3,289.27,258.02,268.24,248.0,192.05,192.05,174.99,166.76,183.42,228.56,183.42,135.81,128.56,135.81,143.25,150.88,143.25,108.03,108.03,72.32,83.43,143.25,135.81,72.32
114.68,114.68,128.56,135.81,150.88,158.72,135.81,128.56,135.81,128.56,128.56,128.56,114.68,108.03,108.03,114.68,114.68,121.52,135.81,166.76,183.42,192.05,200.88,209.91,200.88,192.05,200.88,228.56,248.0,258.02,209.91,209.91,228.56,228.56,228.56,219.13,219.13,192.05,209.91,192.05,183.42,183.42,183.42,183.42,192.05,200.88,209.91,228.56,248.0,258.02,248.0,248.0,258.02,268.24,268.24,268.24,289.27,345.32,381.33,345.32,322.3,333.71,369.12,406.32,369.12,345.32,357.12,333.71,345.32,333.71,357.12,381.33,472.29,619.11,588.16,393.73,322.3,268.24,238.18,219.13,209.91,200.88,183.42,166.76,166.76,158.72,174.99,150.88,150.88,158.72,158.72,158.72,143.25,135.81,108.03,83.43,83.43,67.06,121.52,108.03,77.77
108.03,114.68,121.52,135.81,158.72,150.88,135.81,121.52,128.56,121.52,114.68,121.52,108.03,101.58,108.03,121.52,128.56,128.56,150.88,166.76,158.72,158.72,166.76,183.42,200.88,183.42,200.88,228.56,248.0,248.0,219.13,200.88,209.91,219.13,219.13,200.88,209.91,200.88,192.05,174.99,174.99,183.42,183.42,209.91,209.91,209.91,209.91,219.13,248.0,268.24,278.65,278.65,268.24,258.02,268.24,278.65,289.27,311.09,311.09,322.3,333.71,333.71,345.32,393.73,381.33,369.12,369.12,357.12,357.12,345.32,369.12,393.73,472.29,634.88,588.16,432.12,278.65,289.27,258.02,248.0,228.56,228.56,192.05,183.42,183.42,174.99,150.88,174.99,192.05,174.99,183.42,192.05,150.88,114.68,101.58,95.33,121.52,95.33,72.32,83.43,62.0
108.03,108.03,121.52,128.56,143.25,143.25,128.56,121.52,114.68,114.68,114.68,108.03,101.58,101.58,114.68,121.52,128.56,128.56,143.25,158.72,150.88,150.88,158.72,174.99,174.99,192.05,209.91,238.18,258.02,268.24,219.13,200.88,192.05,209.91,209.91,209.91,200.88,192.05,174.99,166.76,183.42,200.88,192.05,219.13,228.56,238.18,238.18,248.0,258.02,268.24,278.65,268.24,258.02,258.02,268.24,278.65,289.27,289.27,311.09,381.33,419.12,369.12,357.12,406.32,445.31,406.32,381.33,369.12,369.12,381.33,369.12,406.32,500.07,472.29,369.12,311.09,258.02,248.0,228.56,228.56,219.13,209.91,200.88,200.88,183.42,174.99,166.76,238.18,258.02,200.88,258.02,357.12,192.05,135.81,135.81,121.52,143.25,114.68,67.06,95.33,108.03
101.58,108.03,114.68,128.56,143.25,150.88,128.56,114.68,108.03,108.03,101.58,95.33,101.58,101.58,114.68,150.88,158.72,150.88,166.76,166.76,158.72,174.99,183.42,200.88,200.88,200.88,209.91,228.56,248.0,238.18,209.91,192.05,183.42,200.88,200.88,192.05,183.42,174.99,166.76,174.99,183.42,209.91,209.91,228.56,248.0,258.02,258.02,268.24,248.0,258.02,258.02,258.02,248.0,258.02,268.24,278.65,289.27,300.08,322.3,357.12,445.31,419.12,381.33,381.33,445.31,445.31,381.33,381.33,381.33,406.32,381.33,406.32,472.29,486.08,322.3,278.65,278.65,258.02,268.24,228.56,238.18,209.91,219.13,209.91,192.05,166.76,166.76,248.0,278.65,238.18,258.02,733.68,588.16,166.76,166.76,143.25,95.33,101.58,77.77,83.43,183.42
101.58,108.03,114.68,128.56,143.25,158.72,135.81,128.56,108.03,101.58,95.33,95.33,95.33,101.58,114.68,135.81,158.72,174.99,183.42,174.99,174.99,183.42,209.91,219.13,209.91,200.88,209.91,238.18,238.18,219.13,209.91,200.88,183.42,200.88,192.05,166.76,166.76,166.76,174.99,200.88,192.05,209.91,228.56,238.18,248.0,238.18,248.0,238.18,238.18,238.18,238.18,238.18,248.0,258.02,268.24,289.27,300.08,300.08,333.71,357.12,432.12,486.08,419.12,393.73,432.12,472.29,406.32,432.12,406.32,419.12,419.12,393.73,432.12,528.64,369.12,289.27,268.24,248.0,268.24,248.0,278.65,268.24,248.0,200.88,183.42,174.99,174.99,209.91,258.02,300.08,333.71,716.72,603.53,289.27,278.65,192.05,121.52,108.03,101.58,72.32,143.25
