650.85,634.88,634.88,603.53,588.16,572.98,572.98,558.0,558.0,558.0,543.22,528.64,514.25,500.07,500.07,486.08,472.29,472.29,458.7,458.7,432.12,393.73,369.12,369.12,345.32,345.32,369.12,369.12,357.12,357.12,345.32,322.3,311.09,345.32,300.08,333.71,333.71,322.3,357.12,345.32,333.71,345.32,369.12,369.12,381.33,369.12,369.12,369.12,357.12,333.71,345.32,333.71,345.32,322.3,311.09,311.09,300.08,300.08,300.08,289.27,278.65,289.27,278.65,258.02,248.0,228.56,219.13,219.13,219.13,219.13,219.13,219.13,209.91,200.88,200.88,209.91,219.13,209.91,219.13,183.42,158.72,200.88,219.13,219.13,219.13,228.56,228.56,219.13,209.91,209.91,209.91,209.91,209.91,219.13,192.05,158.72,192.05,209.91,209.91,219.13
667.02,650.85,619.11,603.53,588.16,572.98,572.98,572.98,558.0,543.22,543.22,528.64,514.25,500.07,486.08,472.29,472.29,472.29,458.7,445.31,432.12,381.33,357.12,357.12,369.12,393.73,393.73,381.33,369.12,345.32,322.3,300.08,300.08,333.71,289.27,311.09,322.3,322.3,333.71,345.32,322.3,345.32,357.12,369.12,369.12,369.12,357.12,357.12,357.12,357.12,322.3,322.3,333.71,322.3,322.3,322.3,311.09,300.08,300.08,289.27,289.27,278.65,278.65,268.24,238.18,248.0,238.18,228.56,219.13,209.91,209.91,219.13,219.13,209.91,200.88,192.05,209.91,209.91,200.88,166.76,183.42,200.88,209.91,219.13,219.13,219.13,219.13,200.88,192.05,192.05,200.88,200.88,192.05,209.91,158.72,174.99,219.13,228.56,219.13,219.13
634.88,634.88,619.11,603.53,603.53,588.16,588.16,572.98,558.0,543.22,528.64,514.25,514.25,500.07,486.08,472.29,458.7,458.7,445.31,432.12,432.12,406.32,381.33,381.33,406.32,381.33,357.12,357.12,357.12,345.32,333.71,300.08,278.65,322.3,289.27,300.08,311.09,322.3,333.71,322.3,311.09,345.32,357.12,369.12,369.12,357.12,333.71,345.32,345.32,345.32,322.3,311.09,322.3,311.09,311.09,322.3,322.3,311.09,311.09,300.08,289.27,278.65,268.24,278.65,268.24,258.02,248.0,238.18,228.56,219.13,200.88,200.88,209.91,209.91,209.91,209.91,200.88,192.05,174.99,166.76,192.05,209.91,219.13,219.13,200.88,192.05,200.88,183.42,183.42,200.88,209.91,200.88,192.05,192.05,166.76,209.91,228.56,228.56,219.13,219.13
634.88,634.88,619.11,619.11,619.11,603.53,572.98,558.0,558.0,543.22,528.64,514.25,514.25,500.07,486.08,486.08,472.29,458.7,445.31,445.31,419.12,432.12,393.73,393.73,406.32,393.73,381.33,357.12,322.3,333.71,345.32,322.3,278.65,289.27,311.09,333.71,333.71,322.3,322.3,322.3,311.09,333.71,345.32,357.12,357.12,345.32,333.71,333.71,333.71,333.71,345.32,300.08,300.08,300.08,300.08,322.3,322.3,322.3,311.09,311.09,300.08,289.27,268.24,278.65,278.65,258.02,248.0,238.18,238.18,219.13,209.91,209.91,192.05,200.88,200.88,192.05,183.42,174.99,174.99,192.05,209.91,228.56,228.56,228.56,209.91,200.88,183.42,183.42,209.91,219.13,209.91,192.05,192.05,166.76,200.88,219.13,228.56,219.13,219.13,228.56
650.85,634.88,619.11,619.11,603.53,588.16,572.98,558.0,543.22,543.22,528.64,528.64,514.25,500.07,486.08,486.08,472.29,458.7,458.7,432.12,406.32,432.12,432.12,419.12,406.32,393.73,381.33,345.32,322.3,311.09,311.09,322.3,289.27,278.65,311.09,322.3,300.08,311.09,322.3,300.08,322.3,333.71,345.32,345.32,333.71,322.3,322.3,322.3,333.71,322.3,322.3,300.08,289.27,289.27,300.08,322.3,311.09,311.09,300.08,311.09,300.08,278.65,268.24,268.24,278.65,268.24,248.0,238.18,228.56,219.13,219.13,209.91,200.88,200.88,192.05,183.42,174.99,200.88,200.88,192.05,192.05,209.91,219.13,209.91,192.05,192.05,174.99,183.42,192.05,192.05,174.99,150.88,150.88,150.88,200.88,192.05,200.88,209.91,228.56,238.18
667.02,650.85,634.88,603.53,588.16,572.98,558.0,543.22,543.22,528.64,528.64,514.25,500.07,500.07,486.08,486.08,486.08,472.29,432.12,419.12,393.73,419.12,432.12,419.12,419.12,393.73,369.12,369.12,369.12,357.12,333.71,300.08,322.3,289.27,300.08,311.09,289.27,322.3,322.3,300.08,333.71,333.71,345.32,333.71,300.08,311.09,300.08,311.09,322.3,311.09,311.09,289.27,268.24,289.27,289.27,300.08,300.08,300.08,289.27,300.08,300.08,278.65,278.65,258.02,289.27,268.24,248.0,238.18,219.13,219.13,219.13,209.91,200.88,192.05,166.76,183.42,174.99,200.88,200.88,183.42,183.42,200.88,200.88,200.88,192.05,192.05,183.42,174.99,174.99,166.76,143.25,150.88,143.25,150.88,174.99,183.42,192.05,192.05,200.88,219.13
650.85,650.85,634.88,603.53,603.53,588.16,572.98,558.0,528.64,528.64,514.25,500.07,500.07,486.08,472.29,472.29,458.7,458.7,432.12,419.12,419.12,393.73,406.32,406.32,432.12,419.12,406.32,381.33,357.12,369.12,345.32,322.3,300.08,289.27,268.24,289.27,300.08,311.09,322.3,300.08,322.3,322.3,333.71,322.3,289.27,289.27,278.65,300.08,311.09,300.08,300.08,289.27,248.0,278.65,278.65,289.27,278.65,289.27,278.65,300.08,300.08,289.27,268.24,258.02,289.27,278.65,258.02,238.18,228.56,219.13,209.91,209.91,200.88,192.05,158.72,158.72,192.05,192.05,192.05,192.05,174.99,174.99,183.42,192.05,192.05,192.05,192.05,174.99,158.72,135.81,143.25,150.88,150.88,158.72,174.99,183.42,192.05,192.05,200.88,209.91
650.85,634.88,619.11,619.11,603.53,588.16,572.98,572.98,543.22,528.64,500.07,486.08,472.29,472.29,458.7,458.7,432.12,432.12,445.31,432.12,419.12,419.12,406.32,393.73,419.12,445.31,419.12,393.73,357.12,345.32,345.32,322.3,311.09,322.3,322.3,268.24,289.27,300.08,311.09,289.27,311.09,311.09,311.09,300.08,289.27,268.24,258.02,289.27,289.27,278.65,300.08,289.27,248.0,258.02,258.02,278.65,268.24,278.65,268.24,289.27,311.09,300.08,268.24,268.24,278.65,268.24,268.24,248.0,238.18,219.13,209.91,200.88,209.91,192.05,183.42,150.88,200.88,192.05,200.88,200.88,200.88,183.42,158.72,192.05,192.05,183.42,192.05,183.42,135.81,143.25,150.88,150.88,166.76,166.76,166.76,166.76,174.99,192.05,200.88,219.13
603.53,588.16,572.98,572.98,558.0,543.22,543.22,543.22,543.22,528.64,528.64,500.07,486.08,472.29,458.7,458.7,445.31,432.12,419.12,432.12,419.12,419.12,406.32,393.73,393.73,406.32,432.12,393.73,369.12,345.32,311.09,311.09,300.08,300.08,300.08,289.27,258.02,278.65,311.09,278.65,289.27,300.08,300.08,311.09,300.08,300.08,268.24,278.65,268.24,268.24,278.65,289.27,258.02,248.0,248.0,258.02,258.02,268.24,258.02,268.24,289.27,300.08,278.65,258.02,289.27,268.24,258.02,248.0,238.18,228.56,209.91,200.88,192.05,192.05,183.42,150.88,183.42,192.05,192.05,209.91,209.91,192.05,166.76,174.99,192.05,183.42,158.72,143.25,135.81,143.25,150.88,158.72,166.76,158.72,166.76,166.76,174.99,183.42,192.05,209.91
603.53,603.53,572.98,572.98,558.0,543.22,528.64,514.25,500.07,486.08,486.08,500.07,500.07,486.08,486.08,458.7,458.7,445.31,445.31,419.12,419.12,419.12,406.32,406.32,369.12,406.32,445.31,406.32,357.12,333.71,333.71,333.71,311.09,289.27,278.65,278.65,268.24,268.24,311.09,289.27,289.27,300.08,300.08,311.09,311.09,311.09,289.27,278.65,238.18,248.0,258.02,268.24,278.65,248.0,238.18,248.0,258.02,258.02,238.18,268.24,278.65,289.27,258.02,248.0,278.65,268.24,258.02,248.0,238.18,228.56,219.13,209.91,200.88,183.42,174.99,150.88,183.42,209.91,209.91,219.13,219.13,219.13,200.88,166.76,158.72,135.81,135.81,150.88,158.72,174.99,174.99,166.76,174.99,183.42,174.99,174.99,174.99,183.42,183.42,192.05
