NaN,NaN,NaN,NaN,0.467,0.262,0.235,0.18,0.176,0.183,0.176,0.361,0.168,0.215,0.333,0.329,0.231,0.302,0.203,0.286,0.187,0.199,0.239,0.18,0.148,0.12,0.16,0.132,0.148,0.14,0.152,0.172,0.156,0.168,0.18,0.156,0.156,0.168,0.239,0.223,0.223,0.231,0.199,0.195,0.168,0.203,0.183,0.199,0.18,0.014,0.168,0.223,0.203,0.006,0.105,0.187,0.219,0.191,0.148,0.176,0.203,0.172,0.168,0.25,0.38,0.372,0.388,0.483,0.372,0.412,0.254,0.447,0.664,0.617,0.404,0.467,0.542,0.467,0.723,0.825,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.29,0.239,0.187,0.187,0.168,0.16,0.18,0.164,0.282,0.235,0.302,0.294,0.046,0.176,0.191,0.302,0.246,0.262,0.176,0.199,0.132,0.144,0.148,0.144,0.152,0.172,0.18,0.16,0.176,0.168,0.183,0.18,0.219,0.187,0.278,0.25,0.246,0.223,0.262,0.187,0.164,0.223,0.195,0.183,0.057,0.172,0.246,0.168,0.156,0.156,0.191,0.156,0.176,0.274,0.246,0.294,0.282,0.239,0.369,0.345,0.388,0.428,0.424,0.428,0.506,0.388,0.38,0.593,0.435,0.341,0.51,0.605,0.581,0.869,0.841,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.463,0.199,0.203,0.168,0.18,0.18,0.18,0.321,0.333,0.211,0.313,0.282,0.298,0.369,0.298,0.333,0.25,0.195,0.144,0.148,0.144,0.16,0.168,0.191,0.25,0.246,NaN,NaN,NaN,NaN,NaN,NaN,0.191,0.325,0.333,0.294,0.29,0.254,0.199,0.183,0.152,0.211,0.207,0.117,0.18,0.266,0.164,0.183,0.195,0.195,0.187,0.18,0.231,0.278,0.207,0.302,0.372,0.431,0.404,0.404,0.483,0.376,0.353,0.376,0.349,0.38,0.365,0.412,0.483,0.431,0.51,0.77,0.778,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.609,0.254,0.191,0.195,0.172,0.183,0.258,0.428,0.262,0.254,0.317,0.195,0.4,0.353,0.282,0.313,0.235,0.203,0.168,0.302,NaN,0.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.246,0.306,0.365,0.235,0.061,0.172,0.199,0.187,0.203,0.231,0.176,0.172,0.187,0.176,0.18,0.223,0.215,0.203,0.227,0.369,0.365,0.42,0.463,0.392,0.475,0.443,0.357,0.388,0.365,0.424,0.408,0.565,0.384,0.557,0.794,0.872,0.794,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.365,0.628,0.258,0.227,0.207,0.191,0.211,0.219,0.317,0.258,0.309,0.298,0.329,0.396,0.365,0.412,0.345,0.266,0.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254,0.262,0.361,0.349,0.219,0.199,0.239,0.223,0.215,0.203,0.223,0.199,0.274,0.246,0.266,0.203,0.29,0.294,0.357,0.443,0.424,0.392,0.443,0.424,0.333,0.388,0.463,0.369,0.408,0.546,0.534,0.683,0.774,0.597,0.589,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.479,0.652,0.239,0.243,0.215,0.231,0.266,0.191,0.27,0.254,0.408,0.215,0.235,0.298,0.475,0.435,0.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.282,0.254,0.262,0.239,0.266,NaN,0.317,0.262,0.227,0.223,0.333,0.321,0.325,0.254,0.298,0.294,0.372,0.306,0.266,0.353,0.361,0.412,0.396,0.353,0.376,0.317,0.396,0.396,0.483,0.502,0.66,0.739,0.719,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.396,0.668,0.483,0.27,0.254,0.227,0.231,0.274,0.262,0.376,0.455,0.349,0.286,0.384,0.313,0.365,0.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.392,0.243,0.246,0.286,NaN,NaN,0.215,0.278,0.231,0.227,0.321,0.313,0.254,0.294,0.258,0.337,0.376,0.345,0.325,0.317,0.428,0.231,0.475,0.317,0.317,0.317,0.396,0.384,0.597,0.613,0.652,0.483,0.632,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.577,0.77,0.455,0.392,0.302,0.243,0.235,0.38,0.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.211,NaN,NaN,NaN,0.223,0.25,0.231,0.266,0.274,0.254,0.372,0.282,0.243,0.502,0.392,0.412,0.306,0.329,0.321,0.357,0.376,0.585,0.246,0.29,0.298,0.428,0.431,0.526,0.506,0.754,0.613,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.845,0.557,0.723,0.471,0.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.447,NaN,NaN,NaN,0.243,NaN,0.372,0.27,0.266,0.302,0.211,0.404,0.345,0.349,0.412,0.361,0.372,0.384,0.349,0.353,0.408,0.38,0.384,0.306,0.266,0.376,0.412,0.491,0.467,0.778,0.837,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.565,0.286,0.27,0.282,0.243,0.278,0.227,0.258,0.254,0.239,0.278,0.416,0.365,0.412,0.412,0.357,0.333,0.38,0.384,0.506,0.707,0.491,0.593,0.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.376,NaN,NaN,NaN,NaN,0.341,0.443,0.337,0.392,0.451,0.219,0.254,0.231,0.294,0.573,0.325,0.396,0.376,0.298,0.443,0.475,0.656,0.774,0.676,0.483,0.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.384,0.329,0.361,0.309,0.254,0.266,0.246,0.27,0.266,0.278,0.298,0.365,0.278,0.475,0.585,0.514,0.55,0.778,0.624,0.447,0.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.353,0.4,0.321,0.317,0.298,0.262,0.447,0.4,0.431,0.329,0.306,0.554,0.66,0.727,0.699,0.743,0.699,0.569,0.502,0.546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.396,0.306,0.471,0.376,0.518,0.416,0.648,0.4,0.605,0.652,0.502,0.557,0.687,0.786,0.794,0.506,0.817,0.806,0.837,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.624,0.597,0.431,0.392,0.376,0.313,0.691,0.506,0.349,0.644,0.817,0.853,0.79,0.75,0.778,0.806,0.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.526,0.546,0.534,0.408,0.463,NaN,0.589,0.636,0.715,0.581,0.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
