0.000000000000000000e+00,0.000000000000000000e+00,9.949882328510284424e-02
0.000000000000000000e+00,1.000000000000000000e+00,9.989280253648757935e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.982205927371978760e-02
1.000000000000000000e+00,1.000000000000000000e+00,8.261972665786743164e-02
5.000000000000000000e-01,0.000000000000000000e+00,9.999563544988632202e-02
0.000000000000000000e+00,5.000000000000000000e-01,9.994407743215560913e-02
5.000000000000000000e-01,1.000000000000000000e+00,9.984020888805389404e-02
1.000000000000000000e+00,5.000000000000000000e-01,9.980331361293792725e-02
5.000000000000000000e-01,5.000000000000000000e-01,9.999888539314270020e-01
2.500000000000000000e-01,0.000000000000000000e+00,9.973749518394470215e-02
0.000000000000000000e+00,7.500000000000000000e-01,9.981642663478851318e-02
7.500000000000000000e-01,1.000000000000000000e+00,9.316553175449371338e-02
1.000000000000000000e+00,2.500000000000000000e-01,9.987262636423110962e-02
7.500000000000000000e-01,0.000000000000000000e+00,6.556342840194702148e-01
0.000000000000000000e+00,2.500000000000000000e-01,9.938256442546844482e-02
2.500000000000000000e-01,1.000000000000000000e+00,9.960939735174179077e-02
1.000000000000000000e+00,7.500000000000000000e-01,1.218317821621894836e-01
7.500000000000000000e-01,5.000000000000000000e-01,9.125452041625976562e-01
2.500000000000000000e-01,5.000000000000000000e-01,9.999578446149826050e-02
5.000000000000000000e-01,2.500000000000000000e-01,1.002510711550712585e-01
5.000000000000000000e-01,7.500000000000000000e-01,1.374770551919937134e-01
2.500000000000000000e-01,7.500000000000000000e-01,1.000000014901161194e-01
2.500000000000000000e-01,2.500000000000000000e-01,9.919118881225585938e-02
7.500000000000000000e-01,2.500000000000000000e-01,9.947999715805053711e-01
7.500000000000000000e-01,7.500000000000000000e-01,9.999999403953552246e-01
1.250000000000000000e-01,0.000000000000000000e+00,9.960961341857910156e-02
0.000000000000000000e+00,8.750000000000000000e-01,9.712877869606018066e-02
8.750000000000000000e-01,1.000000000000000000e+00,8.950254321098327637e-02
1.000000000000000000e+00,1.250000000000000000e-01,1.164899244904518127e-01
6.250000000000000000e-01,0.000000000000000000e+00,1.026282608509063721e-01
0.000000000000000000e+00,3.750000000000000000e-01,9.999342262744903564e-02
3.750000000000000000e-01,1.000000000000000000e+00,9.992543607950210571e-02
1.000000000000000000e+00,6.250000000000000000e-01,1.244460791349411011e-01
8.750000000000000000e-01,5.000000000000000000e-01,3.044437468051910400e-01
3.750000000000000000e-01,5.000000000000000000e-01,3.175853192806243896e-01
5.000000000000000000e-01,1.250000000000000000e-01,9.948566555976867676e-02
5.000000000000000000e-01,6.250000000000000000e-01,9.093140363693237305e-01
3.750000000000000000e-01,0.000000000000000000e+00,9.959548711776733398e-02
0.000000000000000000e+00,6.250000000000000000e-01,9.861375391483306885e-02
6.250000000000000000e-01,1.000000000000000000e+00,9.608434140682220459e-02
1.000000000000000000e+00,3.750000000000000000e-01,9.945359826087951660e-02
8.750000000000000000e-01,0.000000000000000000e+00,4.160438776016235352e-01
0.000000000000000000e+00,1.250000000000000000e-01,9.941010177135467529e-02
1.250000000000000000e-01,1.000000000000000000e+00,9.996055811643600464e-02
1.000000000000000000e+00,8.750000000000000000e-01,9.992007166147232056e-02
6.250000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00
1.250000000000000000e-01,5.000000000000000000e-01,9.999760985374450684e-02
5.000000000000000000e-01,3.750000000000000000e-01,9.170424938201904297e-01
5.000000000000000000e-01,8.750000000000000000e-01,9.991452097892761230e-02
3.750000000000000000e-01,7.500000000000000000e-01,9.997127950191497803e-02
1.250000000000000000e-01,7.500000000000000000e-01,1.000000014901161194e-01
2.500000000000000000e-01,6.250000000000000000e-01,9.961517900228500366e-02
2.500000000000000000e-01,8.750000000000000000e-01,9.996458142995834351e-02
3.750000000000000000e-01,2.500000000000000000e-01,9.998331964015960693e-02
1.250000000000000000e-01,2.500000000000000000e-01,9.987886995077133179e-02
2.500000000000000000e-01,1.250000000000000000e-01,9.950029104948043823e-02
2.500000000000000000e-01,3.750000000000000000e-01,9.992227703332901001e-02
8.750000000000000000e-01,2.500000000000000000e-01,9.042580127716064453e-01
6.250000000000000000e-01,2.500000000000000000e-01,2.316101789474487305e-01
7.500000000000000000e-01,1.250000000000000000e-01,1.000000000000000000e+00
7.500000000000000000e-01,3.750000000000000000e-01,2.932913303375244141e-01
8.750000000000000000e-01,7.500000000000000000e-01,9.839457273483276367e-01
6.250000000000000000e-01,7.500000000000000000e-01,9.903320670127868652e-01
7.500000000000000000e-01,6.250000000000000000e-01,9.999999403953552246e-01
7.500000000000000000e-01,8.750000000000000000e-01,6.877548694610595703e-01
6.250000000000000000e-01,8.750000000000000000e-01,3.199807703495025635e-01
6.250000000000000000e-01,6.250000000000000000e-01,9.997865557670593262e-01
8.750000000000000000e-01,6.250000000000000000e-01,9.848940372467041016e-01
6.250000000000000000e-01,3.750000000000000000e-01,9.830101728439331055e-01
6.250000000000000000e-01,1.250000000000000000e-01,5.200870633125305176e-01
8.750000000000000000e-01,1.250000000000000000e-01,9.996286630630493164e-01
1.250000000000000000e-01,3.750000000000000000e-01,9.932526946067810059e-02
1.250000000000000000e-01,1.250000000000000000e-01,1.000000014901161194e-01
3.750000000000000000e-01,1.250000000000000000e-01,9.997884184122085571e-02
1.250000000000000000e-01,8.750000000000000000e-01,9.999426454305648804e-02
1.250000000000000000e-01,6.250000000000000000e-01,9.989926218986511230e-02
3.750000000000000000e-01,6.250000000000000000e-01,1.179390996694564819e-01
3.750000000000000000e-01,8.750000000000000000e-01,9.859279543161392212e-02
3.750000000000000000e-01,3.750000000000000000e-01,1.203758567571640015e-01
8.750000000000000000e-01,3.750000000000000000e-01,9.998945146799087524e-02
8.750000000000000000e-01,8.750000000000000000e-01,2.949791550636291504e-01
6.250000000000000000e-02,0.000000000000000000e+00,9.902751445770263672e-02
0.000000000000000000e+00,9.375000000000000000e-01,9.935895353555679321e-02
9.375000000000000000e-01,1.000000000000000000e+00,9.072302281856536865e-02
1.000000000000000000e+00,6.250000000000000000e-02,9.690268337726593018e-02
5.625000000000000000e-01,0.000000000000000000e+00,9.945108741521835327e-02
0.000000000000000000e+00,4.375000000000000000e-01,9.962096065282821655e-02
4.375000000000000000e-01,1.000000000000000000e+00,9.943898767232894897e-02
1.000000000000000000e+00,5.625000000000000000e-01,1.001830697059631348e-01
9.375000000000000000e-01,5.000000000000000000e-01,1.125923469662666321e-01
4.375000000000000000e-01,5.000000000000000000e-01,9.414880275726318359e-01
5.000000000000000000e-01,6.250000000000000000e-02,9.995932877063751221e-02
5.000000000000000000e-01,5.625000000000000000e-01,9.995814561843872070e-01
3.125000000000000000e-01,0.000000000000000000e+00,9.971700608730316162e-02
0.000000000000000000e+00,6.875000000000000000e-01,9.163682907819747925e-02
6.875000000000000000e-01,1.000000000000000000e+00,9.506683051586151123e-02
1.000000000000000000e+00,3.125000000000000000e-01,9.971319139003753662e-02
8.125000000000000000e-01,0.000000000000000000e+00,6.926935911178588867e-01
0.000000000000000000e+00,1.875000000000000000e-01,9.958890080451965332e-02
1.875000000000000000e-01,1.000000000000000000e+00,9.985575079917907715e-02
1.000000000000000000e+00,8.125000000000000000e-01,1.008312329649925232e-01
6.875000000000000000e-01,5.000000000000000000e-01,9.997227191925048828e-01
1.875000000000000000e-01,5.000000000000000000e-01,9.989932179450988770e-02
5.000000000000000000e-01,3.125000000000000000e-01,3.468693792819976807e-01
5.000000000000000000e-01,8.125000000000000000e-01,1.021879836916923523e-01
4.375000000000000000e-01,7.500000000000000000e-01,9.999727457761764526e-02
1.875000000000000000e-01,7.500000000000000000e-01,9.990160912275314331e-02
2.500000000000000000e-01,5.625000000000000000e-01,9.999341517686843872e-02
2.500000000000000000e-01,8.125000000000000000e-01,9.881163388490676880e-02
4.375000000000000000e-01,2.500000000000000000e-01,9.999867528676986694e-02
1.875000000000000000e-01,2.500000000000000000e-01,9.999706596136093140e-02
2.500000000000000000e-01,6.250000000000000000e-02,9.983097016811370850e-02
2.500000000000000000e-01,3.125000000000000000e-01,9.998426586389541626e-02
9.375000000000000000e-01,2.500000000000000000e-01,3.421144485473632812e-01
6.875000000000000000e-01,2.500000000000000000e-01,8.145060539245605469e-01
7.500000000000000000e-01,6.250000000000000000e-02,9.991227388381958008e-01
7.500000000000000000e-01,3.125000000000000000e-01,4.998437464237213135e-01
9.375000000000000000e-01,7.500000000000000000e-01,5.574861764907836914e-01
6.875000000000000000e-01,7.500000000000000000e-01,9.999916553497314453e-01
7.500000000000000000e-01,5.625000000000000000e-01,9.991165399551391602e-01
7.500000000000000000e-01,8.125000000000000000e-01,9.976280331611633301e-01
1.875000000000000000e-01,0.000000000000000000e+00,1.000000014901161194e-01
0.000000000000000000e+00,8.125000000000000000e-01,9.999520331621170044e-02
8.125000000000000000e-01,1.000000000000000000e+00,9.047198295593261719e-02
1.000000000000000000e+00,1.875000000000000000e-01,1.085786744952201843e-01
6.875000000000000000e-01,0.000000000000000000e+00,3.311914205551147461e-01
0.000000000000000000e+00,3.125000000000000000e-01,9.975513815879821777e-02
3.125000000000000000e-01,1.000000000000000000e+00,9.949464350938796997e-02
1.000000000000000000e+00,6.875000000000000000e-01,1.405929028987884521e-01
8.125000000000000000e-01,5.000000000000000000e-01,6.076658368110656738e-01
3.125000000000000000e-01,5.000000000000000000e-01,9.996993839740753174e-02
5.000000000000000000e-01,1.875000000000000000e-01,9.996010363101959229e-02
5.000000000000000000e-01,6.875000000000000000e-01,3.778184950351715088e-01
4.375000000000000000e-01,0.000000000000000000e+00,9.979806095361709595e-02
0.000000000000000000e+00,5.625000000000000000e-01,9.951180219650268555e-02
5.625000000000000000e-01,1.000000000000000000e+00,9.741679579019546509e-02
1.000000000000000000e+00,4.375000000000000000e-01,9.988754242658615112e-02
9.375000000000000000e-01,0.000000000000000000e+00,1.217073351144790649e-01
0.000000000000000000e+00,6.250000000000000000e-02,9.996070712804794312e-02
6.250000000000000000e-02,1.000000000000000000e+00,9.997209906578063965e-02
1.000000000000000000e+00,9.375000000000000000e-01,9.581559151411056519e-02
5.625000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00
6.250000000000000000e-02,5.000000000000000000e-01,9.999668598175048828e-02
5.000000000000000000e-01,4.375000000000000000e-01,9.996557235717773438e-01
5.000000000000000000e-01,9.375000000000000000e-01,9.993928670883178711e-02
3.125000000000000000e-01,7.500000000000000000e-01,1.000000014901161194e-01
6.250000000000000000e-02,7.500000000000000000e-01,9.999356418848037720e-02
2.500000000000000000e-01,6.875000000000000000e-01,9.962379932403564453e-02
2.500000000000000000e-01,9.375000000000000000e-01,9.988123923540115356e-02
3.125000000000000000e-01,2.500000000000000000e-01,9.998764842748641968e-02
6.250000000000000000e-02,2.500000000000000000e-01,9.996712952852249146e-02
2.500000000000000000e-01,1.875000000000000000e-01,9.999886900186538696e-02
2.500000000000000000e-01,4.375000000000000000e-01,1.000000014901161194e-01
8.125000000000000000e-01,2.500000000000000000e-01,9.971868991851806641e-01
5.625000000000000000e-01,2.500000000000000000e-01,1.065801233053207397e-01
7.500000000000000000e-01,1.875000000000000000e-01,9.999998807907104492e-01
7.500000000000000000e-01,4.375000000000000000e-01,6.378415822982788086e-01
8.125000000000000000e-01,7.500000000000000000e-01,9.999840259552001953e-01
5.625000000000000000e-01,7.500000000000000000e-01,6.137706637382507324e-01
7.500000000000000000e-01,6.875000000000000000e-01,1.000000000000000000e+00
7.500000000000000000e-01,9.375000000000000000e-01,1.533191204071044922e-01
6.875000000000000000e-01,8.750000000000000000e-01,5.887895822525024414e-01
5.625000000000000000e-01,8.750000000000000000e-01,1.171124577522277832e-01
6.250000000000000000e-01,8.125000000000000000e-01,8.134898543357849121e-01
6.250000000000000000e-01,9.375000000000000000e-01,1.019178628921508789e-01
6.875000000000000000e-01,6.250000000000000000e-01,9.999982118606567383e-01
5.625000000000000000e-01,6.250000000000000000e-01,9.953539371490478516e-01
6.250000000000000000e-01,5.625000000000000000e-01,9.999990463256835938e-01
6.250000000000000000e-01,6.875000000000000000e-01,9.990510940551757812e-01
9.375000000000000000e-01,6.250000000000000000e-01,5.625056028366088867e-01
8.125000000000000000e-01,6.250000000000000000e-01,9.999863505363464355e-01
8.750000000000000000e-01,5.625000000000000000e-01,7.876415252685546875e-01
8.750000000000000000e-01,6.875000000000000000e-01,9.969854354858398438e-01
6.875000000000000000e-01,3.750000000000000000e-01,7.936352491378784180e-01
5.625000000000000000e-01,3.750000000000000000e-01,9.915385246276855469e-01
6.250000000000000000e-01,3.125000000000000000e-01,4.734761118888854980e-01
6.250000000000000000e-01,4.375000000000000000e-01,9.999966025352478027e-01
6.875000000000000000e-01,1.250000000000000000e-01,9.967942237854003906e-01
5.625000000000000000e-01,1.250000000000000000e-01,1.008261218667030334e-01
6.250000000000000000e-01,6.250000000000000000e-02,2.843089103698730469e-01
6.250000000000000000e-01,1.875000000000000000e-01,4.900181591510772705e-01
9.375000000000000000e-01,1.250000000000000000e-01,6.999920606613159180e-01
8.125000000000000000e-01,1.250000000000000000e-01,1.000000000000000000e+00
8.750000000000000000e-01,6.250000000000000000e-02,9.593523740768432617e-01
8.750000000000000000e-01,1.875000000000000000e-01,9.992464780807495117e-01
1.875000000000000000e-01,3.750000000000000000e-01,9.989154338836669922e-02
6.250000000000000000e-02,3.750000000000000000e-01,9.993734210729598999e-02
1.250000000000000000e-01,3.125000000000000000e-01,9.999746084213256836e-02
1.250000000000000000e-01,4.375000000000000000e-01,9.975645691156387329e-02
1.875000000000000000e-01,1.250000000000000000e-01,9.937678277492523193e-02
6.250000000000000000e-02,1.250000000000000000e-01,9.989657998085021973e-02
1.250000000000000000e-01,6.250000000000000000e-02,1.000000014901161194e-01
1.250000000000000000e-01,1.875000000000000000e-01,9.894610941410064697e-02
4.375000000000000000e-01,1.250000000000000000e-01,9.998779743909835815e-02
3.125000000000000000e-01,1.250000000000000000e-01,9.970558434724807739e-02
3.750000000000000000e-01,6.250000000000000000e-02,9.921441227197647095e-02
3.750000000000000000e-01,1.875000000000000000e-01,9.980916976928710938e-02
1.875000000000000000e-01,8.750000000000000000e-01,9.853471815586090088e-02
6.250000000000000000e-02,8.750000000000000000e-01,9.879266470670700073e-02
1.250000000000000000e-01,8.125000000000000000e-01,9.992386400699615479e-02
1.250000000000000000e-01,9.375000000000000000e-01,9.996093809604644775e-02
1.875000000000000000e-01,6.250000000000000000e-01,9.983944147825241089e-02
6.250000000000000000e-02,6.250000000000000000e-01,9.989609569311141968e-02
1.250000000000000000e-01,5.625000000000000000e-01,9.993847459554672241e-02
1.250000000000000000e-01,6.875000000000000000e-01,9.994664043188095093e-02
4.375000000000000000e-01,6.250000000000000000e-01,4.741796255111694336e-01
3.125000000000000000e-01,6.250000000000000000e-01,9.965763241052627563e-02
3.750000000000000000e-01,5.625000000000000000e-01,2.367291003465652466e-01
3.750000000000000000e-01,6.875000000000000000e-01,9.988780319690704346e-02
4.375000000000000000e-01,8.750000000000000000e-01,9.922965615987777710e-02
3.125000000000000000e-01,8.750000000000000000e-01,9.989863634109497070e-02
3.750000000000000000e-01,8.125000000000000000e-01,9.994445741176605225e-02
3.750000000000000000e-01,9.375000000000000000e-01,9.998651593923568726e-02
4.375000000000000000e-01,3.750000000000000000e-01,4.907369017601013184e-01
3.125000000000000000e-01,3.750000000000000000e-01,9.992593526840209961e-02
3.750000000000000000e-01,3.125000000000000000e-01,9.998013824224472046e-02
3.750000000000000000e-01,4.375000000000000000e-01,2.413782030344009399e-01
9.375000000000000000e-01,3.750000000000000000e-01,9.999708831310272217e-02
8.125000000000000000e-01,3.750000000000000000e-01,1.019263416528701782e-01
8.750000000000000000e-01,3.125000000000000000e-01,2.940527796745300293e-01
8.750000000000000000e-01,4.375000000000000000e-01,1.012986302375793457e-01
9.375000000000000000e-01,8.750000000000000000e-01,1.108398586511611938e-01
8.125000000000000000e-01,8.750000000000000000e-01,5.709844827651977539e-01
8.750000000000000000e-01,8.125000000000000000e-01,7.789752483367919922e-01
8.750000000000000000e-01,9.375000000000000000e-01,1.008094325661659241e-01
8.125000000000000000e-01,9.375000000000000000e-01,1.269114762544631958e-01
8.125000000000000000e-01,8.125000000000000000e-01,9.853410720825195312e-01
9.375000000000000000e-01,8.125000000000000000e-01,2.907498478889465332e-01
8.125000000000000000e-01,4.375000000000000000e-01,1.539748758077621460e-01
8.125000000000000000e-01,3.125000000000000000e-01,5.302408933639526367e-01
9.375000000000000000e-01,3.125000000000000000e-01,1.058141365647315979e-01
3.125000000000000000e-01,4.375000000000000000e-01,9.982509166002273560e-02
3.125000000000000000e-01,3.125000000000000000e-01,1.000000014901161194e-01
4.375000000000000000e-01,3.125000000000000000e-01,1.342400163412094116e-01
3.125000000000000000e-01,9.375000000000000000e-01,9.995838254690170288e-02
3.125000000000000000e-01,8.125000000000000000e-01,9.968531131744384766e-02
4.375000000000000000e-01,8.125000000000000000e-01,9.996656328439712524e-02
3.125000000000000000e-01,6.875000000000000000e-01,9.999938309192657471e-02
3.125000000000000000e-01,5.625000000000000000e-01,1.000000014901161194e-01
4.375000000000000000e-01,5.625000000000000000e-01,8.483699560165405273e-01
6.250000000000000000e-02,6.875000000000000000e-01,9.961125254631042480e-02
6.250000000000000000e-02,5.625000000000000000e-01,9.987681359052658081e-02
1.875000000000000000e-01,5.625000000000000000e-01,1.000000014901161194e-01
6.250000000000000000e-02,9.375000000000000000e-01,9.996390342712402344e-02
6.250000000000000000e-02,8.125000000000000000e-01,9.999316185712814331e-02
1.875000000000000000e-01,8.125000000000000000e-01,9.993814677000045776e-02
3.125000000000000000e-01,1.875000000000000000e-01,9.981079399585723877e-02
3.125000000000000000e-01,6.250000000000000000e-02,1.000000014901161194e-01
4.375000000000000000e-01,6.250000000000000000e-02,9.963879734277725220e-02
6.250000000000000000e-02,1.875000000000000000e-01,9.997142106294631958e-02
6.250000000000000000e-02,6.250000000000000000e-02,9.996397793292999268e-02
1.875000000000000000e-01,6.250000000000000000e-02,1.000000014901161194e-01
6.250000000000000000e-02,4.375000000000000000e-01,9.980305284261703491e-02
6.250000000000000000e-02,3.125000000000000000e-01,9.955636411905288696e-02
1.875000000000000000e-01,3.125000000000000000e-01,9.999330341815948486e-02
8.125000000000000000e-01,1.875000000000000000e-01,1.000000000000000000e+00
8.125000000000000000e-01,6.250000000000000000e-02,9.995959401130676270e-01
9.375000000000000000e-01,6.250000000000000000e-02,4.197699129581451416e-01
5.625000000000000000e-01,1.875000000000000000e-01,1.007432937622070312e-01
5.625000000000000000e-01,6.250000000000000000e-02,9.996958822011947632e-02
6.875000000000000000e-01,6.250000000000000000e-02,8.962935209274291992e-01
5.625000000000000000e-01,4.375000000000000000e-01,9.999997019767761230e-01
5.625000000000000000e-01,3.125000000000000000e-01,5.196391940116882324e-01
6.875000000000000000e-01,3.125000000000000000e-01,3.564117848873138428e-01
8.125000000000000000e-01,6.875000000000000000e-01,9.999998807907104492e-01
